,id,created_at,username,location,following,followers,retweetcount,favorite,text
10,1578073801627095040,2022-10-06 17:24:48+00:00,MaryBondo1,"Tucson, AZ",3108,1304,11,0,RT @wsmartin218: @TimRyan That's rich from the guy who spent years taking blood money from the pill companies and voting against legislatio…
11,1578073750360424448,2022-10-06 17:24:35+00:00,kmarquess,,1068,666,105,0,RT @JDVancePress: MARION COUNTY - @JDVance1 and @DonaldJTrumpJr spoke with a PACKED HOUSE about what we need to do to take this country bac…
12,1578073560165253121,2022-10-06 17:23:50+00:00,dchase,'Dingy campaign HQ' -Politico,489,2220,7,19,.@JDVance1 is an investor in an app that allows investors to buy farmland. He is literally the one selling American… https://t.co/jb2XP0JjMC
13,1578072214024298496,2022-10-06 17:18:29+00:00,CharlesPDavis,Retweets ≠ endorsement,2453,1700,0,0,"Democratic #OHSen candidate, Rep. @TimRyan, joins @MSNBC’s @Lawrence to discuss his race against Trump-backed Repub… https://t.co/IPnXLkYyL0"
14,1578071296889573376,2022-10-06 17:14:50+00:00,ParkerLevon1,,1016,373,3,0,"RT @WarrenCoDemsOH: #ShadyJD doesn't think government should ""force people to do things they don't want to do""... unless they're an underag…"
15,1578071070342619141,2022-10-06 17:13:56+00:00,OsPando,"Washington, DC",125,18063,136,0,RT @ArthurSchwartz: This is Tim Ryan’s TV guy. I wonder how long he’s known that the crappy ads he produces were being paid for with blood…
16,1578070920832466948,2022-10-06 17:13:21+00:00,EmmaRaines20,,4701,1248,1,0,RT @TNDem4: People mad at Manchin because he is backing a guy who actually cares about rural people 💀 #OHSEN
17,1578070634411745280,2022-10-06 17:12:13+00:00,ForwardFalcon,,996,2506,3,0,"RT @chevytothe_levy: Shouldn’t come as a surprise, but @JDVance1 is yet again full of shit. #OHSEN https://t.co/4Q2LcWgoLS"
18,1578070606418935808,2022-10-06 17:12:06+00:00,Ms_Alex_W,"Columbus, Ohio",2879,964,3,0,"RT @chevytothe_levy: Shouldn’t come as a surprise, but @JDVance1 is yet again full of shit. #OHSEN https://t.co/4Q2LcWgoLS"
19,1578070266554482693,2022-10-06 17:10:45+00:00,TNDem4,The 16th State,2085,1633,1,10,People mad at Manchin because he is backing a guy who actually cares about rural people 💀 #OHSEN
20,1578069782510944256,2022-10-06 17:08:49+00:00,chevytothe_levy,Ohio,2642,3628,3,4,"Shouldn’t come as a surprise, but @JDVance1 is yet again full of shit. #OHSEN https://t.co/5Irtb0YvQd https://t.co/4Q2LcWgoLS"
21,1578069718224801794,2022-10-06 17:08:34+00:00,iamnotpussykins,,1079,381,3,0,"RT @WarrenCoDemsOH: #ShadyJD doesn't think government should ""force people to do things they don't want to do""... unless they're an underag…"
22,1578069311876468736,2022-10-06 17:06:57+00:00,jamesggilmore,"Lebanon, Ohio",988,1307,3,0,"RT @WarrenCoDemsOH: #ShadyJD doesn't think government should ""force people to do things they don't want to do""... unless they're an underag…"
23,1578068991830114304,2022-10-06 17:05:41+00:00,WarrenCoDemsOH,"Lebanon, OH",4145,2806,3,4,"#ShadyJD doesn't think government should ""force people to do things they don't want to do""... unless they're an und… https://t.co/kunXbdX4Yx"
24,1578068862666522628,2022-10-06 17:05:10+00:00,kenneykelly01,"Independence, MO",6819,6217,8,0,RT @Cameron_TKeir: .@OHDems in Steubenville this afternoon with @SenSherrodBrown and @SenBobCasey who are reminding Jefferson County why we…
25,1578068671594987523,2022-10-06 17:04:25+00:00,YinYang18175500,,1207,1662,8,0,"RT @JDVancePress: 🚨@JDVance1 on the trail: ""I'm the law and order candidate. I'm the guy who wants safe and secure street. I think our poli…"
26,1578068583845961731,2022-10-06 17:04:04+00:00,DrJohnCav,"Columbus, OH",2346,1726,5,0,RT @mkeyes0: Standing room only as Ohio union workers hear from ⁦@SherrodBrown⁩ on why we need to elect ⁦@TimRyan⁩ to the Senate and give O…
27,1578068497363517441,2022-10-06 17:03:43+00:00,malyn_mia,"Southern, USA",4922,2718,8,0,RT @Cameron_TKeir: .@OHDems in Steubenville this afternoon with @SenSherrodBrown and @SenBobCasey who are reminding Jefferson County why we…
28,1578068008097832961,2022-10-06 17:01:46+00:00,Lexi6toes,"Redondo Beach, CA",1565,788,8,0,RT @Cameron_TKeir: .@OHDems in Steubenville this afternoon with @SenSherrodBrown and @SenBobCasey who are reminding Jefferson County why we…
29,1578067921766604808,2022-10-06 17:01:26+00:00,kemulhall,"Arlington, VA",926,259,5,0,RT @mkeyes0: Standing room only as Ohio union workers hear from ⁦@SherrodBrown⁩ on why we need to elect ⁦@TimRyan⁩ to the Senate and give O…
30,1578067761363812353,2022-10-06 17:00:48+00:00,nblackshoe,"Gerrymandered, Ohio",7534,7588,8,0,RT @Cameron_TKeir: .@OHDems in Steubenville this afternoon with @SenSherrodBrown and @SenBobCasey who are reminding Jefferson County why we…
31,1578067656866992128,2022-10-06 17:00:23+00:00,ishgooda_l,United States,1396,451,1,0,"RT @TaylorPopielarz: This is a new super PAC backed by former President Trump.

It’s notable that Ohio is its first target, as @JDVance1 re…"
32,1578067468903489539,2022-10-06 16:59:38+00:00,Mwilburn123,"St Paul, MN",2575,1293,5,0,RT @mkeyes0: Standing room only as Ohio union workers hear from ⁦@SherrodBrown⁩ on why we need to elect ⁦@TimRyan⁩ to the Senate and give O…
33,1578067272664498178,2022-10-06 16:58:51+00:00,jenhouse,"Columbus, Ohio",2153,3197,0,1,"According to @USNewsEducation, Ohio ranks 36/50 for education.  We need a U.S. Senator who will join @SherrodBrown… https://t.co/DWLPhys9Sm"
34,1578066854379225090,2022-10-06 16:57:11+00:00,Crash_the_Flash,,712,980,36,0,"RT @wsmartin218: EXCLUSIVE: @JDVance1 To Call Out Chinese Purchases Of American Farmland In New Ad via @DailyCaller 

""Tim Ryan and Joe Bid…"
35,1578066495669673984,2022-10-06 16:55:46+00:00,IBEW_Local212,"Cincinnati, OH",908,448,15,0,RT @ohioaflcio: This @POTUS has put America back on track to be the leading manufacturer of the 21st Century. While @JDVance1 has made it c…
36,1578065835473747969,2022-10-06 16:53:08+00:00,chevytothe_levy,Ohio,2642,3628,0,3,"I agree @Bob_Casey, this is also my face when I think about @SherrodBrown and @TimRyan standing shoulder-to-shoulde… https://t.co/mVDwsZRNl6"
37,1578065624512724995,2022-10-06 16:52:18+00:00,christos_ioa,"Cleveland, OH",5679,6217,2,0,RT @chevytothe_levy: WHEN YOU LOVE THIS COUNTRY YOU FIGHT FOR THE PEOPLE WHO MAKE IT WORK 💪💪💪 #OHSEN
38,1578065297877114885,2022-10-06 16:51:00+00:00,MichaelFromIL,"Lindenhurst, IL ",5002,2488,8,0,RT @Cameron_TKeir: .@OHDems in Steubenville this afternoon with @SenSherrodBrown and @SenBobCasey who are reminding Jefferson County why we…
39,1578065281477402628,2022-10-06 16:50:56+00:00,mkeyes0,"Columbus, Ohio",1905,1093,2,0,RT @chevytothe_levy: WHEN YOU LOVE THIS COUNTRY YOU FIGHT FOR THE PEOPLE WHO MAKE IT WORK 💪💪💪 #OHSEN
40,1578065136639672320,2022-10-06 16:50:22+00:00,chevytothe_levy,Ohio,2642,3628,2,12,WHEN YOU LOVE THIS COUNTRY YOU FIGHT FOR THE PEOPLE WHO MAKE IT WORK 💪💪💪 #OHSEN https://t.co/485IsIcciR
41,1578065068948074499,2022-10-06 16:50:06+00:00,td_swanson1971,,344,148,19,0,"RT @PpollingNumbers: 2 New @CenterStreetPAC Senate Polls:

#PASen:
Fetterman (D) 55% 
Oz (R) 36%
(LV, 9/29-9/30)

#OHSen 
Ryan (D) 49%
Vanc…"
42,1578064745327894529,2022-10-06 16:48:48+00:00,michbeyer,"Columbus, OH",4490,4813,8,0,RT @Cameron_TKeir: .@OHDems in Steubenville this afternoon with @SenSherrodBrown and @SenBobCasey who are reminding Jefferson County why we…
43,1578064573885816836,2022-10-06 16:48:08+00:00,christos_ioa,"Cleveland, OH",5679,6217,8,0,RT @Cameron_TKeir: .@OHDems in Steubenville this afternoon with @SenSherrodBrown and @SenBobCasey who are reminding Jefferson County why we…
44,1578064148591775744,2022-10-06 16:46:26+00:00,Cameron_TKeir,"Powell, OH",304,195,8,32,.@OHDems in Steubenville this afternoon with @SenSherrodBrown and @SenBobCasey who are reminding Jefferson County w… https://t.co/HgyxBbO6Ol
45,1578063472256077826,2022-10-06 16:43:45+00:00,michbeyer,"Columbus, OH",4490,4813,5,0,RT @mkeyes0: Standing room only as Ohio union workers hear from ⁦@SherrodBrown⁩ on why we need to elect ⁦@TimRyan⁩ to the Senate and give O…
46,1578063310959804427,2022-10-06 16:43:06+00:00,mkeyes0,"Columbus, Ohio",1905,1093,5,19,Standing room only as Ohio union workers hear from ⁦@SherrodBrown⁩ on why we need to elect ⁦@TimRyan⁩ to the Senate… https://t.co/6pCuY3VC1k
47,1578062109887406080,2022-10-06 16:38:20+00:00,TaylorPopielarz,NJ/NY ➡️ CT ➡️ IN/MI ➡️ DC,482,8166,1,2,"This is a new super PAC backed by former President Trump.

It’s notable that Ohio is its first target, as @JDVance1… https://t.co/HLzctKnT8U"
48,1578059929675567105,2022-10-06 16:29:40+00:00,snoozeq1,Cleveland Ohio USA ,2821,3076,0,0,"*The Dumbing Down of America* by JD Twatwaffle. 😬 

#OHSen #TimRyan #VoteBlue https://t.co/nfLaiFfQrg"
49,1578059877964025857,2022-10-06 16:29:28+00:00,GinaNic02483743,"Pennsylvania, USA",1697,960,8,0,"RT @JDVancePress: 🚨@JDVance1 on the trail: ""I'm the law and order candidate. I'm the guy who wants safe and secure street. I think our poli…"
50,1578059603257982978,2022-10-06 16:28:23+00:00,JoyfulMrsBerry,"Ohio, USA",4979,4177,32,0,RT @dchase: Mitch McConnell's $33m bailout of @JDVance1 ain't working and @TimRyan has defended his lead with no outside spending from nati…
51,1578059373137518592,2022-10-06 16:27:28+00:00,michbeyer,"Columbus, OH",4490,4813,1,0,RT @JustinBarasky: National Republicans continue pouring millions into #ohsen for JD Vance who would be out of the race without it.
52,1578058940956409856,2022-10-06 16:25:45+00:00,JustinBarasky,"Columbus, OH",2020,8573,1,6,National Republicans continue pouring millions into #ohsen for JD Vance who would be out of the race without it. https://t.co/N74ZAmpxWe
53,1578058711678976002,2022-10-06 16:24:50+00:00,ConiCon35577320,Everyone Matters ,2160,1439,8,0,"RT @JDVancePress: 🚨@JDVance1 on the trail: ""I'm the law and order candidate. I'm the guy who wants safe and secure street. I think our poli…"
54,1578058421508644864,2022-10-06 16:23:41+00:00,wright1_nicole,,933,70,0,0,"Gas is now $4.00 in Ohio/PA, even higher inflation will follow! Vote for @JDVance1 @DrOz so we can start moving the… https://t.co/gnJBvm6bTf"
55,1578057752261296128,2022-10-06 16:21:01+00:00,Avonan,"Ohio, USA",5001,3102,32,0,RT @dchase: Mitch McConnell's $33m bailout of @JDVance1 ain't working and @TimRyan has defended his lead with no outside spending from nati…
56,1578057648020365315,2022-10-06 16:20:36+00:00,anthonybrinks,,254,126,8,0,"RT @JDVancePress: 🚨@JDVance1 on the trail: ""I'm the law and order candidate. I'm the guy who wants safe and secure street. I think our poli…"
57,1578057645390499840,2022-10-06 16:20:36+00:00,Luke__Schroeder,"Cincinnati, OH",775,418,8,0,"RT @JDVancePress: 🚨@JDVance1 on the trail: ""I'm the law and order candidate. I'm the guy who wants safe and secure street. I think our poli…"
58,1578057267009802240,2022-10-06 16:19:05+00:00,wsmartin218,"Cincinnati, OH",2572,6006,8,0,"RT @JDVancePress: 🚨@JDVance1 on the trail: ""I'm the law and order candidate. I'm the guy who wants safe and secure street. I think our poli…"
59,1578056782664138752,2022-10-06 16:17:10+00:00,JDVancePress,"Cincinnati, OH",1080,13040,8,22,"🚨@JDVance1 on the trail: ""I'm the law and order candidate. I'm the guy who wants safe and secure street. I think ou… https://t.co/y4dMdEN7Er"
60,1578056678234128385,2022-10-06 16:16:45+00:00,TwizzlerGirl,"Arizona, USA",9479,8937,11,0,RT @wsmartin218: @TimRyan That's rich from the guy who spent years taking blood money from the pill companies and voting against legislatio…
61,1578056166659194883,2022-10-06 16:14:43+00:00,AR_Shoemaker,"Columbus, OH",3275,2393,1,0,"RT @haleybemiller: Vance and Trump Jr. spent yesterday telling voters that Ryan isn’t a moderate, while Ryan is feeling confident about his…"
62,1578055993879150592,2022-10-06 16:14:02+00:00,DebbieSticks,"Ohio, USA",266,173,32,0,RT @dchase: Mitch McConnell's $33m bailout of @JDVance1 ain't working and @TimRyan has defended his lead with no outside spending from nati…
63,1578055848852602880,2022-10-06 16:13:27+00:00,ChimamandaBiaf1,,57,704,136,0,RT @ArthurSchwartz: This is Tim Ryan’s TV guy. I wonder how long he’s known that the crappy ads he produces were being paid for with blood…
64,1578055057223823360,2022-10-06 16:10:19+00:00,CATargetAlt,"The Cloud, CA",2,2100,1,1,"NEW FEC F5

$800,000 -&gt; #OHSEN #OH01 #OH13
https://t.co/YJinj0QDIJ https://t.co/tOTaDLeXFr"
65,1578054864415985664,2022-10-06 16:09:33+00:00,Defy_Norm,Gotham ,90,34,105,0,RT @JDVancePress: MARION COUNTY - @JDVance1 and @DonaldJTrumpJr spoke with a PACKED HOUSE about what we need to do to take this country bac…
66,1578054779766394881,2022-10-06 16:09:12+00:00,CoolBalla15,,1635,342,32,0,RT @dchase: Mitch McConnell's $33m bailout of @JDVance1 ain't working and @TimRyan has defended his lead with no outside spending from nati…
67,1578054745708789761,2022-10-06 16:09:04+00:00,dierdrelewis,,7027,6246,0,0,#ohpol #ohsen #ohleg #ohio #Cincinnati #Cleveland #dayton #OH #politics https://t.co/wUBVeJ6KJ7
68,1578054606743019526,2022-10-06 16:08:31+00:00,Thunda_munk,,4426,920,32,0,RT @dchase: Mitch McConnell's $33m bailout of @JDVance1 ain't working and @TimRyan has defended his lead with no outside spending from nati…
69,1578054530909995010,2022-10-06 16:08:13+00:00,dierdrelewis,,7027,6246,0,0,#ohpol #ohsen #ohleg #ohio #Cincinnati #Cleveland #dayton #OH #politics https://t.co/0dJ4Ptnh7V
70,1578053873192820737,2022-10-06 16:05:36+00:00,DemioLuke,,224,321,32,0,RT @dchase: Mitch McConnell's $33m bailout of @JDVance1 ain't working and @TimRyan has defended his lead with no outside spending from nati…
71,1578053836094046208,2022-10-06 16:05:28+00:00,schulz_ann,"Milwaukee, WI",93,7,32,0,RT @dchase: Mitch McConnell's $33m bailout of @JDVance1 ain't working and @TimRyan has defended his lead with no outside spending from nati…
72,1578053708352569353,2022-10-06 16:04:57+00:00,ButlerDemocrats,"224 Park Avenue Hamilton, Ohio",558,945,15,0,RT @ohioaflcio: This @POTUS has put America back on track to be the leading manufacturer of the 21st Century. While @JDVance1 has made it c…
73,1578053505016815620,2022-10-06 16:04:09+00:00,HembyHewett,,81,13,32,0,RT @dchase: Mitch McConnell's $33m bailout of @JDVance1 ain't working and @TimRyan has defended his lead with no outside spending from nati…
74,1578053006280507397,2022-10-06 16:02:10+00:00,chahn099,,220,86,203,0,RT @wsmartin218: 🚨NEW: Tim Ryan took contributions from the giants at the heart of the opioid crisis while voting down bills to help Ohioan…
75,1578052417719083009,2022-10-06 15:59:49+00:00,GsmittySmith,"Alexandria, VA",2828,1091,0,0,💯- vote for @JDVance1. #OHSEN https://t.co/UDtLXoFnYW
76,1578051987769262083,2022-10-06 15:58:07+00:00,RealJacobPerry,"Tallahassee, FL",1020,9604,1,0,RT @CenterStreetPAC: #OHsen https://t.co/VV6MY2zndz
77,1578051770550452225,2022-10-06 15:57:15+00:00,CenterStreetPAC,,128,2898,1,1,#OHsen https://t.co/bbaGzU4Z6w https://t.co/VV6MY2zndz
78,1578051452064374787,2022-10-06 15:55:59+00:00,Suzanne66538157,,66,3,105,0,RT @JDVancePress: MARION COUNTY - @JDVance1 and @DonaldJTrumpJr spoke with a PACKED HOUSE about what we need to do to take this country bac…
79,1578049424453881856,2022-10-06 15:47:56+00:00,SeeleSays,"Oregon, USA",737,465,4,0,RT @michbeyer: The awkward and never-ending reinvention of @JDVance1 continues #OHSen https://t.co/p1tBxcxUWu
80,1578045799283527684,2022-10-06 15:33:31+00:00,Kevin_C_ONeil,"Cincinnati, OH",1951,1581,32,0,RT @dchase: Mitch McConnell's $33m bailout of @JDVance1 ain't working and @TimRyan has defended his lead with no outside spending from nati…
81,1578045543992827904,2022-10-06 15:32:31+00:00,jamisonfoser,"San Francisco, CA",2146,32773,4,0,RT @michbeyer: The awkward and never-ending reinvention of @JDVance1 continues #OHSen https://t.co/p1tBxcxUWu
82,1578045444244086784,2022-10-06 15:32:07+00:00,UsedToBeGOP,Midwest swing state,569,340,4,0,RT @michbeyer: The awkward and never-ending reinvention of @JDVance1 continues #OHSen https://t.co/p1tBxcxUWu
83,1578044925601492997,2022-10-06 15:30:03+00:00,sanbernman,san bernardino,920,634,105,0,RT @JDVancePress: MARION COUNTY - @JDVance1 and @DonaldJTrumpJr spoke with a PACKED HOUSE about what we need to do to take this country bac…
84,1578044622567268355,2022-10-06 15:28:51+00:00,JustinBarasky,"Columbus, OH",2020,8573,4,0,RT @michbeyer: The awkward and never-ending reinvention of @JDVance1 continues #OHSen https://t.co/p1tBxcxUWu
85,1578042928026492930,2022-10-06 15:22:07+00:00,KyHoopFan,,4193,2626,32,0,RT @dchase: Mitch McConnell's $33m bailout of @JDVance1 ain't working and @TimRyan has defended his lead with no outside spending from nati…
86,1578042474366488576,2022-10-06 15:20:19+00:00,tidemidwest,"Anderson, IN",5001,931,32,0,RT @dchase: Mitch McConnell's $33m bailout of @JDVance1 ain't working and @TimRyan has defended his lead with no outside spending from nati…
87,1578042347686068225,2022-10-06 15:19:48+00:00,carrybeyond,,5469,6029,32,0,RT @dchase: Mitch McConnell's $33m bailout of @JDVance1 ain't working and @TimRyan has defended his lead with no outside spending from nati…
88,1578042203674247169,2022-10-06 15:19:14+00:00,TonyMoonbeam,California,2940,11053,32,0,RT @dchase: Mitch McConnell's $33m bailout of @JDVance1 ain't working and @TimRyan has defended his lead with no outside spending from nati…
89,1578041473576194052,2022-10-06 15:16:20+00:00,Rz88Tom,Wisconsin,3497,2407,30,0,"RT @JDVancePress: WATCH: @JDVance1 slams Tim Ryan's dishonest campaign #OHSen

""He's running an entire campaign of lying to the people of O…"
90,1578039023033098246,2022-10-06 15:06:36+00:00,catypayette,DC | Views my own ⚠️,1651,1549,5,0,"RT @TaylorPopielarz: 📍 Harrod, Ohio

#OHSen candidate @TimRyan (D) is starting his day in NW Ohio in his official capacity as a U.S. House…"
91,1578037783138033664,2022-10-06 15:01:40+00:00,dhs_78,"Ohio, USA",123,3,105,0,RT @JDVancePress: MARION COUNTY - @JDVance1 and @DonaldJTrumpJr spoke with a PACKED HOUSE about what we need to do to take this country bac…
92,1578036484875091968,2022-10-06 14:56:31+00:00,Eccola_qui,,892,146,36,0,"RT @wsmartin218: EXCLUSIVE: @JDVance1 To Call Out Chinese Purchases Of American Farmland In New Ad via @DailyCaller 

""Tim Ryan and Joe Bid…"
93,1578035841590775818,2022-10-06 14:53:57+00:00,sarahlanepdx,"Portland, Oregon",977,739,32,0,RT @dchase: Mitch McConnell's $33m bailout of @JDVance1 ain't working and @TimRyan has defended his lead with no outside spending from nati…
94,1578035811706351618,2022-10-06 14:53:50+00:00,SameOldNancy,"Ohio, USA",3907,1114,105,0,RT @JDVancePress: MARION COUNTY - @JDVance1 and @DonaldJTrumpJr spoke with a PACKED HOUSE about what we need to do to take this country bac…
95,1578034970219593729,2022-10-06 14:50:30+00:00,Skel531,USA,1066,995,32,0,RT @dchase: Mitch McConnell's $33m bailout of @JDVance1 ain't working and @TimRyan has defended his lead with no outside spending from nati…
96,1578034405695574024,2022-10-06 14:48:15+00:00,KrazieKate6,,367,374,36,0,"RT @wsmartin218: EXCLUSIVE: @JDVance1 To Call Out Chinese Purchases Of American Farmland In New Ad via @DailyCaller 

""Tim Ryan and Joe Bid…"
97,1578033822926393344,2022-10-06 14:45:56+00:00,Wil_Johnson1,Puget Sound,6901,6681,36,0,"RT @wsmartin218: EXCLUSIVE: @JDVance1 To Call Out Chinese Purchases Of American Farmland In New Ad via @DailyCaller 

""Tim Ryan and Joe Bid…"
98,1578033251104436225,2022-10-06 14:43:40+00:00,michbeyer,"Columbus, OH",4490,4813,4,14,The awkward and never-ending reinvention of @JDVance1 continues #OHSen https://t.co/lbNSDn5pMe https://t.co/p1tBxcxUWu
99,1578032773515730945,2022-10-06 14:41:46+00:00,obxsurfmom,,707,268,36,0,"RT @wsmartin218: EXCLUSIVE: @JDVance1 To Call Out Chinese Purchases Of American Farmland In New Ad via @DailyCaller 

""Tim Ryan and Joe Bid…"
100,1578031020179607555,2022-10-06 14:34:48+00:00,mudhensrfav,,4172,606,5,0,"RT @TaylorPopielarz: 📍 Harrod, Ohio

#OHSen candidate @TimRyan (D) is starting his day in NW Ohio in his official capacity as a U.S. House…"
101,1578030060962926596,2022-10-06 14:30:59+00:00,RJThacker1,"Portsmouth, OH",1482,1144,32,0,RT @dchase: Mitch McConnell's $33m bailout of @JDVance1 ain't working and @TimRyan has defended his lead with no outside spending from nati…
102,1578029916083232768,2022-10-06 14:30:25+00:00,EileenStiles6,"Florida, USA",125,52,36,0,"RT @wsmartin218: EXCLUSIVE: @JDVance1 To Call Out Chinese Purchases Of American Farmland In New Ad via @DailyCaller 

""Tim Ryan and Joe Bid…"
103,1578029437022793728,2022-10-06 14:28:30+00:00,RWwatchMA,Massachusetts,7410,10346,0,0,"10 US senate races your donation of $/⏱can help 
#nvsen https://t.co/pHNpapw0Qx
#gasen https://t.co/12hIl18DoT… https://t.co/aNfnorarOP"
104,1578029185171279872,2022-10-06 14:27:30+00:00,Skel531,USA,1066,995,15,0,RT @ohioaflcio: This @POTUS has put America back on track to be the leading manufacturer of the 21st Century. While @JDVance1 has made it c…
105,1578029126941696000,2022-10-06 14:27:16+00:00,Nruss_17,"Ohio, USA",1071,382,32,0,RT @dchase: Mitch McConnell's $33m bailout of @JDVance1 ain't working and @TimRyan has defended his lead with no outside spending from nati…
106,1578028963493908480,2022-10-06 14:26:37+00:00,TimTimhalter1,,564,281,30,0,"RT @JDVancePress: WATCH: @JDVance1 slams Tim Ryan's dishonest campaign #OHSen

""He's running an entire campaign of lying to the people of O…"
107,1578028927225733120,2022-10-06 14:26:29+00:00,ZMKCR,,3029,317,36,0,"RT @wsmartin218: EXCLUSIVE: @JDVance1 To Call Out Chinese Purchases Of American Farmland In New Ad via @DailyCaller 

""Tim Ryan and Joe Bid…"
108,1578028498525949957,2022-10-06 14:24:47+00:00,Avonan,"Ohio, USA",5001,3102,5,0,"RT @TaylorPopielarz: 📍 Harrod, Ohio

#OHSen candidate @TimRyan (D) is starting his day in NW Ohio in his official capacity as a U.S. House…"
109,1578028315528822786,2022-10-06 14:24:03+00:00,Xenianancy,,316,257,28,0,"RT @JDVancePress: PERRYSBURG, OH – @DonaldJTrumpJr hits the campaign trail with @JDVance1 to let people know that Tim Ryan is a two-faced p…"
110,1578027602891386880,2022-10-06 14:21:13+00:00,Surabees,,3936,70387,1,0,RT @jackpandol: Everything Tim Ryan does is so fake. https://t.co/M1JlsU2i2Z #ohsen https://t.co/dMWTdBx7oK https://t.co/0ileSR3nfq
111,1578027505717374977,2022-10-06 14:20:50+00:00,Freethe15936020,New England,187,70,36,0,"RT @wsmartin218: EXCLUSIVE: @JDVance1 To Call Out Chinese Purchases Of American Farmland In New Ad via @DailyCaller 

""Tim Ryan and Joe Bid…"
112,1578027429250990082,2022-10-06 14:20:32+00:00,enuff_enuffis,,64,0,36,0,"RT @wsmartin218: EXCLUSIVE: @JDVance1 To Call Out Chinese Purchases Of American Farmland In New Ad via @DailyCaller 

""Tim Ryan and Joe Bid…"
113,1578027138812641281,2022-10-06 14:19:22+00:00,supermexican,"Fort Worth, TX",1336,929,32,0,RT @dchase: Mitch McConnell's $33m bailout of @JDVance1 ain't working and @TimRyan has defended his lead with no outside spending from nati…
114,1578026994582724609,2022-10-06 14:18:48+00:00,DylanGeneGross2,Lima Ohio ,2223,513,5,0,"RT @TaylorPopielarz: 📍 Harrod, Ohio

#OHSen candidate @TimRyan (D) is starting his day in NW Ohio in his official capacity as a U.S. House…"
115,1578025633438830595,2022-10-06 14:13:23+00:00,IvanMor95001511,Florida,493,167,36,0,"RT @wsmartin218: EXCLUSIVE: @JDVance1 To Call Out Chinese Purchases Of American Farmland In New Ad via @DailyCaller 

""Tim Ryan and Joe Bid…"
116,1578025490702442498,2022-10-06 14:12:49+00:00,KansasGirl1231,🇺🇸,932,373,36,0,"RT @wsmartin218: EXCLUSIVE: @JDVance1 To Call Out Chinese Purchases Of American Farmland In New Ad via @DailyCaller 

""Tim Ryan and Joe Bid…"
117,1578025277787353089,2022-10-06 14:11:59+00:00,StephenJonesMIA,"Miami, FL",2178,1665,36,0,"RT @wsmartin218: EXCLUSIVE: @JDVance1 To Call Out Chinese Purchases Of American Farmland In New Ad via @DailyCaller 

""Tim Ryan and Joe Bid…"
118,1578025145033424896,2022-10-06 14:11:27+00:00,jeannine_bartel,Cleveland-ish,3076,2516,5,0,"RT @TaylorPopielarz: 📍 Harrod, Ohio

#OHSen candidate @TimRyan (D) is starting his day in NW Ohio in his official capacity as a U.S. House…"
119,1578024662931767296,2022-10-06 14:09:32+00:00,TaylorPopielarz,NJ/NY ➡️ CT ➡️ IN/MI ➡️ DC,482,8166,5,24,"📍 Harrod, Ohio

#OHSen candidate @TimRyan (D) is starting his day in NW Ohio in his official capacity as a U.S. Hou… https://t.co/uR8ITiu4s6"
