,id,created_at,username,location,following,followers,retweetcount,favorite,text
67,1578057085400383489,2022-10-06 16:18:22+00:00,sam63b,"Woodland Hills, Ca",841,331,1400,0,RT @AdamParkhomenko: Breaking: @DecisionDeskHQ has moved the Ohio Senate race from Lean Republican to Toss Up. Democrat Tim Ryan continues…
68,1578056663034126336,2022-10-06 16:16:41+00:00,snorkeltexas,Texas,164,347,1421,0,"RT @TimRyan: 🚨 Decision Desk HQ just changed our rating to a TOSS-UP. 🚨

We have what it takes to win this race. But it’s no secret that fa…"
69,1578056166659194883,2022-10-06 16:14:43+00:00,AR_Shoemaker,"Columbus, OH",3275,2393,1,0,"RT @haleybemiller: Vance and Trump Jr. spent yesterday telling voters that Ryan isn’t a moderate, while Ryan is feeling confident about his…"
70,1578056017216143367,2022-10-06 16:14:08+00:00,CaryPuzzler,,199,28,1400,0,RT @AdamParkhomenko: Breaking: @DecisionDeskHQ has moved the Ohio Senate race from Lean Republican to Toss Up. Democrat Tim Ryan continues…
71,1578055974190981120,2022-10-06 16:13:57+00:00,jhy001,"Southern New Jersey, USA",143,1016,1400,0,RT @AdamParkhomenko: Breaking: @DecisionDeskHQ has moved the Ohio Senate race from Lean Republican to Toss Up. Democrat Tim Ryan continues…
72,1578055632686649344,2022-10-06 16:12:36+00:00,Linda14918868,,231,28,1400,0,RT @AdamParkhomenko: Breaking: @DecisionDeskHQ has moved the Ohio Senate race from Lean Republican to Toss Up. Democrat Tim Ryan continues…
73,1578055315844571136,2022-10-06 16:11:20+00:00,ShelleyWrixon,,125,177,1400,0,RT @AdamParkhomenko: Breaking: @DecisionDeskHQ has moved the Ohio Senate race from Lean Republican to Toss Up. Democrat Tim Ryan continues…
74,1578054994795941894,2022-10-06 16:10:04+00:00,Corinne4Hillary,,5032,4593,1400,0,RT @AdamParkhomenko: Breaking: @DecisionDeskHQ has moved the Ohio Senate race from Lean Republican to Toss Up. Democrat Tim Ryan continues…
75,1578054784330104832,2022-10-06 16:09:14+00:00,DrJeff999,,97,17,1400,0,RT @AdamParkhomenko: Breaking: @DecisionDeskHQ has moved the Ohio Senate race from Lean Republican to Toss Up. Democrat Tim Ryan continues…
76,1578054482851946496,2022-10-06 16:08:02+00:00,InnerPrize22,,120,23,1400,0,RT @AdamParkhomenko: Breaking: @DecisionDeskHQ has moved the Ohio Senate race from Lean Republican to Toss Up. Democrat Tim Ryan continues…
77,1578054399200727040,2022-10-06 16:07:42+00:00,gaius_marcus,"Portland, OR home of the wierd",311,85,1400,0,RT @AdamParkhomenko: Breaking: @DecisionDeskHQ has moved the Ohio Senate race from Lean Republican to Toss Up. Democrat Tim Ryan continues…
78,1578053799431868416,2022-10-06 16:05:19+00:00,sandy_crooms,Ga,1625,1244,1400,0,RT @AdamParkhomenko: Breaking: @DecisionDeskHQ has moved the Ohio Senate race from Lean Republican to Toss Up. Democrat Tim Ryan continues…
79,1578053580862681089,2022-10-06 16:04:27+00:00,fergles,,560,1031,1400,0,RT @AdamParkhomenko: Breaking: @DecisionDeskHQ has moved the Ohio Senate race from Lean Republican to Toss Up. Democrat Tim Ryan continues…
80,1578053466404126721,2022-10-06 16:03:59+00:00,OpsterOpp,Texas USA,4069,4059,1400,0,RT @AdamParkhomenko: Breaking: @DecisionDeskHQ has moved the Ohio Senate race from Lean Republican to Toss Up. Democrat Tim Ryan continues…
81,1578053452726353920,2022-10-06 16:03:56+00:00,HonestWeighman,,224,69,1400,0,RT @AdamParkhomenko: Breaking: @DecisionDeskHQ has moved the Ohio Senate race from Lean Republican to Toss Up. Democrat Tim Ryan continues…
82,1578053385340784646,2022-10-06 16:03:40+00:00,votematters2021,,4104,1287,1421,0,"RT @TimRyan: 🚨 Decision Desk HQ just changed our rating to a TOSS-UP. 🚨

We have what it takes to win this race. But it’s no secret that fa…"
83,1578053139189575680,2022-10-06 16:02:41+00:00,JsSchweisl,,348,24,1400,0,RT @AdamParkhomenko: Breaking: @DecisionDeskHQ has moved the Ohio Senate race from Lean Republican to Toss Up. Democrat Tim Ryan continues…
84,1578053119883329537,2022-10-06 16:02:37+00:00,Barbara41962979,"Texas, USA",101,27,1400,0,RT @AdamParkhomenko: Breaking: @DecisionDeskHQ has moved the Ohio Senate race from Lean Republican to Toss Up. Democrat Tim Ryan continues…
85,1578053064715489280,2022-10-06 16:02:24+00:00,buffy11112,,283,107,1400,0,RT @AdamParkhomenko: Breaking: @DecisionDeskHQ has moved the Ohio Senate race from Lean Republican to Toss Up. Democrat Tim Ryan continues…
86,1578052884024987650,2022-10-06 16:01:41+00:00,jbb_vote_blue,,76,22,1421,0,"RT @TimRyan: 🚨 Decision Desk HQ just changed our rating to a TOSS-UP. 🚨

We have what it takes to win this race. But it’s no secret that fa…"
87,1578052875481100288,2022-10-06 16:01:38+00:00,SeanAHays,,572,179,1400,0,RT @AdamParkhomenko: Breaking: @DecisionDeskHQ has moved the Ohio Senate race from Lean Republican to Toss Up. Democrat Tim Ryan continues…
88,1578052152865325056,2022-10-06 15:58:46+00:00,DBvelin,,390,826,1400,0,RT @AdamParkhomenko: Breaking: @DecisionDeskHQ has moved the Ohio Senate race from Lean Republican to Toss Up. Democrat Tim Ryan continues…
89,1578051842923266048,2022-10-06 15:57:32+00:00,PsMequal,"Michigan, USA",82,7,1400,0,RT @AdamParkhomenko: Breaking: @DecisionDeskHQ has moved the Ohio Senate race from Lean Republican to Toss Up. Democrat Tim Ryan continues…
90,1578051707895918592,2022-10-06 15:57:00+00:00,samosvijet,California ,2645,2609,1400,0,RT @AdamParkhomenko: Breaking: @DecisionDeskHQ has moved the Ohio Senate race from Lean Republican to Toss Up. Democrat Tim Ryan continues…
91,1578051675906007042,2022-10-06 15:56:52+00:00,KrisHazel1,,130,32,1400,0,RT @AdamParkhomenko: Breaking: @DecisionDeskHQ has moved the Ohio Senate race from Lean Republican to Toss Up. Democrat Tim Ryan continues…
92,1578051659325923330,2022-10-06 15:56:49+00:00,mrs_gofur,,460,136,1400,0,RT @AdamParkhomenko: Breaking: @DecisionDeskHQ has moved the Ohio Senate race from Lean Republican to Toss Up. Democrat Tim Ryan continues…
93,1578051084412719104,2022-10-06 15:54:31+00:00,MarthaSoley,,1447,2304,7,0,"RT @PoliticsVerse: Ohio Senate Race: 

Tim Ryan (D) 49% (+11)
J.D. Vance (R) 38%

RETWEET IF YOU SUPPORT TIM RYAN! #VoteBlue"
94,1578050658690891777,2022-10-06 15:52:50+00:00,jaciefloyd,Florida,2265,2172,1400,0,RT @AdamParkhomenko: Breaking: @DecisionDeskHQ has moved the Ohio Senate race from Lean Republican to Toss Up. Democrat Tim Ryan continues…
95,1578050235003289601,2022-10-06 15:51:09+00:00,RichardaFynn,,50,2,1400,0,RT @AdamParkhomenko: Breaking: @DecisionDeskHQ has moved the Ohio Senate race from Lean Republican to Toss Up. Democrat Tim Ryan continues…
96,1578050049942196225,2022-10-06 15:50:25+00:00,Gigiforallsoul,,5528,5321,1400,0,RT @AdamParkhomenko: Breaking: @DecisionDeskHQ has moved the Ohio Senate race from Lean Republican to Toss Up. Democrat Tim Ryan continues…
97,1578049898204774401,2022-10-06 15:49:49+00:00,motherhover,,695,590,1400,0,RT @AdamParkhomenko: Breaking: @DecisionDeskHQ has moved the Ohio Senate race from Lean Republican to Toss Up. Democrat Tim Ryan continues…
98,1578049512773275649,2022-10-06 15:48:17+00:00,aagcobb1,"Frankfort, KY",1114,920,1400,0,RT @AdamParkhomenko: Breaking: @DecisionDeskHQ has moved the Ohio Senate race from Lean Republican to Toss Up. Democrat Tim Ryan continues…
99,1578049439780032513,2022-10-06 15:47:59+00:00,shannonw102,,212,121,1400,0,RT @AdamParkhomenko: Breaking: @DecisionDeskHQ has moved the Ohio Senate race from Lean Republican to Toss Up. Democrat Tim Ryan continues…
100,1578049258388865025,2022-10-06 15:47:16+00:00,Just_ExtraV,The Universe,1176,131,1421,0,"RT @TimRyan: 🚨 Decision Desk HQ just changed our rating to a TOSS-UP. 🚨

We have what it takes to win this race. But it’s no secret that fa…"
101,1578049056550658048,2022-10-06 15:46:28+00:00,sarcasmchriss,,731,99,1421,0,"RT @TimRyan: 🚨 Decision Desk HQ just changed our rating to a TOSS-UP. 🚨

We have what it takes to win this race. But it’s no secret that fa…"
102,1578049005837176832,2022-10-06 15:46:16+00:00,FaribaParniani,,478,185,1400,0,RT @AdamParkhomenko: Breaking: @DecisionDeskHQ has moved the Ohio Senate race from Lean Republican to Toss Up. Democrat Tim Ryan continues…
103,1578048947045769221,2022-10-06 15:46:02+00:00,Rosieandchicks,Cape Cod,1268,907,1400,0,RT @AdamParkhomenko: Breaking: @DecisionDeskHQ has moved the Ohio Senate race from Lean Republican to Toss Up. Democrat Tim Ryan continues…
104,1578048827873021952,2022-10-06 15:45:33+00:00,DrMarcyHahn1,Iowa,273,25,1400,0,RT @AdamParkhomenko: Breaking: @DecisionDeskHQ has moved the Ohio Senate race from Lean Republican to Toss Up. Democrat Tim Ryan continues…
105,1578048694074675202,2022-10-06 15:45:02+00:00,kashka208,"Greece, NY",85,294,1400,0,RT @AdamParkhomenko: Breaking: @DecisionDeskHQ has moved the Ohio Senate race from Lean Republican to Toss Up. Democrat Tim Ryan continues…
106,1578048647149019137,2022-10-06 15:44:50+00:00,DoubleLl70,Vancouver Island ,771,324,1400,0,RT @AdamParkhomenko: Breaking: @DecisionDeskHQ has moved the Ohio Senate race from Lean Republican to Toss Up. Democrat Tim Ryan continues…
107,1578048536884744199,2022-10-06 15:44:24+00:00,jlbryant2,TX,4165,4109,1400,0,RT @AdamParkhomenko: Breaking: @DecisionDeskHQ has moved the Ohio Senate race from Lean Republican to Toss Up. Democrat Tim Ryan continues…
108,1578048458602094592,2022-10-06 15:44:05+00:00,mau4682,,4864,785,1400,0,RT @AdamParkhomenko: Breaking: @DecisionDeskHQ has moved the Ohio Senate race from Lean Republican to Toss Up. Democrat Tim Ryan continues…
109,1578048367816740864,2022-10-06 15:43:44+00:00,OR_SueB,,1700,241,1400,0,RT @AdamParkhomenko: Breaking: @DecisionDeskHQ has moved the Ohio Senate race from Lean Republican to Toss Up. Democrat Tim Ryan continues…
110,1578048099552923649,2022-10-06 15:42:40+00:00,rbsuesam,"Grapevine, TX",4741,3759,1400,0,RT @AdamParkhomenko: Breaking: @DecisionDeskHQ has moved the Ohio Senate race from Lean Republican to Toss Up. Democrat Tim Ryan continues…
111,1578047991897808896,2022-10-06 15:42:14+00:00,LipstickSix,Where the Coast Guard Sent Us,73,556,1421,0,"RT @TimRyan: 🚨 Decision Desk HQ just changed our rating to a TOSS-UP. 🚨

We have what it takes to win this race. But it’s no secret that fa…"
112,1578047337616011264,2022-10-06 15:39:38+00:00,TrajanGregory,Pacific Northwest,3470,2682,1400,0,RT @AdamParkhomenko: Breaking: @DecisionDeskHQ has moved the Ohio Senate race from Lean Republican to Toss Up. Democrat Tim Ryan continues…
113,1578047254455361538,2022-10-06 15:39:18+00:00,usedtobgop,USA,5000,4253,1400,0,RT @AdamParkhomenko: Breaking: @DecisionDeskHQ has moved the Ohio Senate race from Lean Republican to Toss Up. Democrat Tim Ryan continues…
114,1578047113446973442,2022-10-06 15:38:45+00:00,ErikaAbrahamss2,"Massachusetts, USA",26406,25049,1400,0,RT @AdamParkhomenko: Breaking: @DecisionDeskHQ has moved the Ohio Senate race from Lean Republican to Toss Up. Democrat Tim Ryan continues…
115,1578047094434275334,2022-10-06 15:38:40+00:00,BakerBrenda9,,104,11,1400,0,RT @AdamParkhomenko: Breaking: @DecisionDeskHQ has moved the Ohio Senate race from Lean Republican to Toss Up. Democrat Tim Ryan continues…
116,1578046999257137152,2022-10-06 15:38:17+00:00,LeeStev38025092,,130,5,1421,0,"RT @TimRyan: 🚨 Decision Desk HQ just changed our rating to a TOSS-UP. 🚨

We have what it takes to win this race. But it’s no secret that fa…"
